movie_id,title,tags
2105,American Pie,"at a high-school party, four friends find that losing their collective virginity isn't as easy as they had thought. but they still believe that they need to do so before college. to motivate themselves, they enter a pact to all ""score."" by their senior prom. comedy romance graduation innocence comingofage teenager highschoolstudent pie teencomedy teenagesexuality exchangestudent sittingonatoilet voyeurism virginity laxative promnight jasonbiggs chrisklein thomasiannicholas chrisweitz"
126319,Ernest & Celestine,"celestine is a little mouse trying to avoid a dental career; ernest is a big bear craving an artistic outlet. when celestine meets ernest, they overcome their natural enmity by forging a life of crime together. animation comedy drama family mouse musician friendship prejudice bear anne-marieloop lambertwilson paulinebrunner stéphaneaubier"
10136,The Golden Child,"a detective specializing in missing children is on a madcap mission to save a youth with mystical powers who's been abducted by an evil cult. he battles a band of super-nasties, scrambles through a booby-trapped chamber of horrors and traverses tibet to obtain a sacred dagger. action adventure comedy monk socialworker wretch tibet demon evil missingperson mysticism reluctanthero eddiemurphy charlesdance charlottelewis michaelritchie"
67660,Think Like a Man,"the balance of power in four couples’ relationships is upset when the women start using the advice in steve harvey’s book, act like a lady, think like a man, to get more of what they want from their men. when the men realize that the women have gotten a hold of their relationship “playbook,” they decide that the best defense is a good offense and come up with a plan to use this information to their advantage. comedy romance advice love relationship ensemblecast duringcreditsstinger turningthetables readingabook africanamericancomedy michaelealy jerryferrara meagangood timstory"
10611,Barbershop,"a day in the life of a barbershop on the south side of chicago. calvin, who inherited the struggling business from his deceased father, views the shop as nothing but a burden and waste of his time. after selling the shop to a local loan shark, calvin slowly begins to see his father's vision and legacy and struggles with the notion that he just sold it out. comedy drama hairdresser shop neighbor debt meeting hoodlum icecube anthonyanderson cedrictheentertainer timstory"
154,Star Trek II: The Wrath of Khan,admiral james t. kirk is feeling old; the prospect of accompanying his old ship the enterprise on a two week cadet cruise is not making him feel any younger. but the training cruise becomes a a life or death struggle when khan escapes from years of exile and captures the power of creation itself. action adventure sciencefiction thriller ussenterprise genesis asteroid selfsacrifice midlifecrisis terraforming simulator cadet radiation ussreliant cetialphav genetics spaceopera williamshatner leonardnimoy deforestkelley nicholasmeyer
3049,Ace Ventura: Pet Detective,"he's ace ventura: pet detective. jim carrey is on the case to find the miami dolphins' missing mascot and quarterback dan marino. he goes eyeball to eyeball with a man-eating shark, stakes out the miami dolphins and woos and wows the ladies. whether he's undercover, under fire or underwater, he always gets his man . . . or beast! comedy mystery dolphin mascot privatedetective pets jimcarrey seanyoung courteneycox tomshadyac"
860,WarGames,"high school student david lightman (matthew broderick) has a talent for hacking. but while trying to hack into a computer system to play unreleased video games, he unwittingly taps into the defense department's war computer and initiates a confrontation of global proportions! together with his girlfriend (ally sheedy) and a wizardly computer genius (john wood), david must race against time to outwit his opponent...and prevent a nuclear armageddon. thriller sciencefiction videogame artificialintelligence fbi coldwar hacker prosecution norad government computer nuclearthreat matthewbroderick dabneycoleman allysheedy johnbadham"
9281,Witness,"a sheltered amish child is the sole witness of a brutal murder in a restroom at a philadelphia train station, and he must be protected. the assignment falls to a taciturn detective who goes undercover in a pennsylvania dutch community. on the farm, he slowly assimilates despite his urban grit and forges a romantic bond with the child's beautiful mother. crime drama romance thriller corruption detective policebrutality amish suspense barnraising lancaster,pa harrisonford kellymcgillis josefsommer peterweir"
75674,Act of Valor,"when a covert mission to rescue a kidnapped cia operative uncovers a chilling plot, an elite, highly trained u.s. seal team speeds to hotspots around the globe, racing against the clock to stop a deadly terrorist attack. action thriller war submarine navy scubadiving heroism navyseal pistol secretplot militarylife valor terroristplot navylife nationalsecurity pregnantwife silverstar counterplot duringcreditsstinger roselynsánchez emiliorivera nestorserrano mikemccoy"
9762,Step Up,"everyone deserves a chance to follow their dreams, but some people only get one shot. tyler gage is a rebel from the wrong side of baltimore's tracks and the only thing that stands between him and an unfulfilled life are his dreams of one day making it out of there. nora is a privileged ballet dancer attending baltimore's ultra-elite maryland school of the arts music drama romance crime dancing newlove dance baltimore artschool womandirector channingtatum jennadewan damaineradcliff annefletcher"
3179,Beavis and Butt-Head Do America,"mike judge's slacker duo, beavis and butt-head, wake to discover their tv has been stolen. their search for a new one takes them on a clueless adventure across america where they manage to accidentally become america's most wanted. animation comedy washingtond.c. casino hotel sun television sperm basedontvseries lasvegas swatteam adultanimation roadmovie mikejudge brucewillis demimoore mikejudge"
184,Jackie Brown,"jackie brown is a flight attendant who gets caught in the middle of smuggling cash into the country for her gunrunner boss. when the cops try to use jackie to get to her boss, she hatches a plan—with help from a bail bondsman—to keep the money for herself. based on elmore leonard's novel “rum punch”. comedy crime romance airport underworld armsdeal weapon police drug pamgrier samuell.jackson robertforster quentintarantino"
13335,Harold & Kumar Escape from Guantanamo Bay,"having satisfied their urge for white castle, harold and kumar jump on a plane to catch up with harold's love interest, who's headed for the netherlands. but the pair must change their plans when kumar is accused of being a terrorist. rob corddry also stars in this wild comedy sequel that follows the hapless stoners' misadventures as they try to avoid being captured by the department of homeland security. comedy adventure terrorist aftercreditsstinger duringcreditsstinger johncho kalpenn neilpatrickharris jonhurwitz"
76726,Chronicle,"three high school students make an incredible discovery, leading to their developing uncanny powers beyond their understanding. as they learn to control their abilities and use them to their advantage, their lives start to spin out of control, and their darker sides begin to take over. sciencefiction drama thriller seattle telekinesis friendship loneliness outcast comingofage student teenager superpower foundfootage aftercreditsstinger abuse bittersweet danedehaan alexrussell michaelb.jordan joshtrank"
10269,Yentl,a jewish girl disguises herself as a boy to enter religious training. music drama romance studies music disguise unhappiness boys'school womandirector barbrastreisand mandypatinkin amyirving barbrastreisand
36819,Time Bandits,"young history buff kevin can scarcely believe it when six dwarfs emerge from his closet one night. former employees of the supreme being, they've purloined a map charting all of the holes in the fabric of time and are using it to steal treasures from different historical eras. taking kevin with them, they variously drop in on napoleon, robin hood and king agamemnon before the supreme being catches up with them. family fantasy sciencefiction adventure comedy treasure map magic timetravel titanic cage steampunk minotaur independentfilm goodvsevil tank burglary seanconnery johncleese shelleyduvall terrygilliam"
17130,Crossroads,"three friends get together and bury a box making a pact to open it at midnight at their high school graduation. in the little town in georgia that they live in, things soon change. one is little miss perfect, one is an engaged prom queen, and the other is a pregnant outcast. the night of graduation, they open the box and they strike up a conversation. all of a sudden, one brings up the topic of her going to los angeles for a record contract audition. they all decide to go together and they leave. with a little money, they set out on the road with a guy named ben. when one of them tells the other a rumor that he might be a homicidal maniac they are all scared of him. when they reach la, lucy falls in love with ben and against her father's wishes, she stays and she goes to the audition. action adventure comedy drama family music romance dancing women sex karaoke dream popsinger virgin motel graduation kiss friendship highschool roadtrip unfaithfulboyfriend hospital singing teenager girl rebelliousdaughter ontheroad fatherdaughterrelationship chickflick popmusic audition teenagepregnancy motherdaughterestrangement impliedrape womandirector journey songwriting britneyspears zoesaldana tarynmanning tamradavis"
57214,Project X,"three high school seniors throw a party to make a name for themselves. as the night progresses, things spiral out of control as word of the party spreads. comedy crime vandalism highschool swimmingpool party teenmovie teenager dog highschoolstudent fakedocumentary sexdoll lime underwaterphotography bouncycastle flashgrenade olivercooper jonathandanielbrown thomasmann nimanourizadeh"
11202,Patton,"""patton"" tells the tale of general george s. patton, famous tank commander of world war ii. the film begins with patton's career in north africa and progresses through the invasion of germany and the fall of the third reich. side plots also speak of patton's numerous faults such his temper and habit towards insubordination. drama history war general worldwarii normandy biography historicalfigure d-day deadsoldier tank steelhelmet destiny allies georgec.scott karlmalden stephenyoung franklinj.schaffner"
9357,One Hour Photo,"sy ""the photo guy"" parrish has lovingly developed photos for the yorkin family since their son was a baby. but as the yorkins' lives become fuller, sy's only seems lonelier, until he eventually believes he's part of their family. when ""uncle"" sy's picture-perfect fantasy collides with an ugly dose of reality, what happens next ""has the spine-tingling elements of the best psychological thrillers!"" horror thriller sexualabuse hotelroom cheating supermarket penalty nudity knife birthdayparty photography stalker photolab suspense sittingonatoilet imagination voyeurism unfaithfulhusband robinwilliams connienielsen michaelvartan markromanek"
13812,Quarantine,a television reporter and her cameraman are trapped inside a building quarantined by the cdc after the outbreak of a mysterious virus which turns humans into bloodthirsty killers. horror sciencefiction thriller quarantine remake tvreporter foundfootage virus jennifercarpenter steveharris jayhernandez johnerickdowdle
9030,The Eye,"violinist sydney wells was accidentally blinded by her sister helen when she was five years old. she submits to a cornea transplantation, and while recovering from the operation, she realizes that she is seeing dead people. drama horror thriller sistersisterrelationship blindnessandimpairedvision eyeoperation eyesight dyinganddeath eye classicalmusic sister eyespecialist remake jessicaalba alessandronivola parkerposey davidmoreau"
19084,Johnson Family Vacation,"aaa can't help the roadside emergency that is the johnson family vacation. even the on-board navigation system has a meltdown on nate johnson and his family's cross-country trek to their annual family reunion/grudge match. reluctantly along for the ride are nate's wife, who's only in it for the kids; their rapper-wannabe son; their teenage daughter who's fashioned herself as the next lolita; and their youngest, whose imaginary dog nate just can't seem to keep track of. can the johnsons survive each other and all the obstacles the road throws at them to make it to caruthersville, missouri? can they find missouri? comedy family cedrictheentertainer vanessawilliams steveharvey christophererskin"
8386,How High,"multi-platinum rap superstars redman and method man star as jamal and silas, two regular guys who smoke something magical, ace their college entrance exams and wind up at harvard. ivy league ways are strange but silas and jamal take it in a stride -- until their supply of supernatural smoke runs dry. that's when they have to start living by their wits and rely on their natural resources to make the grade. comedy carpet pimp harvarduniversity joint cannabis teenmovie university persononfire cultfilm dove dean weed+ marijuanajoint smoke drugdeal canon pothead smokering pillbottle doves babypowder graverobbing corpseincoffin pillbox pot methodman redman obbababatundé jessedylan"
10437,The Muppet Christmas Carol,"a retelling of the classic dickens tale of ebenezer scrooge, miser extraordinaire. he is held accountable for his dastardly ways during night-time visitations by the ghosts of christmas past, present, and future. comedy family fantasy drama holiday future musical past scrooge christmascarol charlesdickens christmas michaelcaine donausten meredithbraun brianhenson"
1360,Frida,"""frida"" chronicles the life frida kahlo shared unflinchingly and openly with diego rivera, as the young couple took the art world by storm. from her complex and enduring relationship with her mentor and husband to her illicit and controversial affair with leon trotsky, to her provocative and romantic entanglements with women, frida kahlo lived a bold and uncompromising life as a political, artistic, and sexual revolutionary drama romance painter loveofone'slife disabled womandirector salmahayek alfredmolina míamaestro julietaymor"
101267,Katy Perry: Part of Me,"giving fans unprecedented access to the real life of the music sensation, katy perry: part of me exposes the hard work, dedication and phenomenal talent of a girl who remained true to herself and her vision in order to achieve her dreams. featuring rare behind-the-scenes interviews, personal moments between katy and her friends, and all-access footage of rehearsals, choreography, katy’s signature style and more, katy perry: part of me reveals the singer’s unwavering belief that if you can be yourself, then you can be anything. documentary music womandirector katyperry russellbrand shannonwoodward dancutforth"
222935,The Fault in Our Stars,"despite the tumor-shrinking medical miracle that has bought her a few years, hazel has never been anything but terminal, her final chapter inscribed upon diagnosis. but when a patient named augustus waters suddenly appears at cancer kid support group, hazel's story is about to be completely rewritten. romance drama amsterdam basedonnovel supportgroup cancer teenager starcrossedlovers teendrama oxygentank basedonyoungadultnovel shailenewoodley anselelgort natwolff joshboone"
10220,Rounders,a young man is a reformed gambler who must return to playing big stakes poker to help a friend pay off loan sharks. drama crime gambling law compulsivegambling roulette gain mattdamon johnturturro gretchenmol johndahl
284296,Top Five,a comedian tries to make it as a serious actor when his reality-tv star fiancé talks him into broadcasting their wedding on her tv show. drama comedy comedian interview reporter moviestar fiancéfiancéerelationship chrisrock rosariodawson j.b.smoove chrisrock
31915,Prophecy,"a savage beast, grown to monstrous size and driven mad by toxic wastes that are poisoning the waters, spreads terror and death on a maine countryside. horror sciencefiction monster mutant toxic nativeamerican environmental animalhorror taliashire robertfoxworth armandassante johnfrankenheimer"
11601,Stir of Echoes,"after being hypnotized by his sister in law, tom witzky begins seeing haunting visions of a girl's ghost and a mystery begins to unfold around her. horror mystery thriller secret obsession paranoia grave hauntedhouse hypnosis tools clairvoyance murder suspense disappearance psychic cemetary ghost neighborhood repressedmemory hearingvoices kevinbacon kathrynerbe illeanadouglas davidkoepp"
205220,Philomena,"a woman searches for her adult son, who was taken away from her decades ago when she was forced to live in a convent. drama mother washingtond.c. journalist adoption forgiveness son faith search church ireland basedontrueevents nuns judidench stevecoogan sophiekennedyclark stephenfrears"
11354,The Upside of Anger,"after her husband runs off with his secretary, terry wolfmeyer is left to fend for herself -- and her four daughters. as she hits rock bottom, terry finds a friend and drinking buddy in next-door neighbor denny, a former baseball player. as the two grow closer, and her daughters increasingly rely on denny, terry starts to have reservations about where their relationship is headed. comedy drama sex lie college funeral friendship grief neighbor marijuana anger alcoholic drunk flashback dysfunctional joanallen kevincostner erikachristensen mikebinder"
16241,The Boys from Brazil,nazi hunter ezra lieberman discovers a sinister and bizarre plot to rekindle the third reich. horror drama thriller sciencefiction paraguay mengele nazihunter thirdreich gregorypeck laurenceolivier jamesmason franklinj.schaffner
14191,Aquamarine,"two teenage girls discover that mermaids really do exist after a violent storm washes one ashore. the mermaid, a sassy creature named aquamarine, is determined to prove to her father that real love exists, and enlists the girls' help in winning the heart of a handsome lifeguard. fantasy romance family comedy femalefriendship mermaid teenager womandirector emmaroberts joanna'jojo'levesque sarapaxton elizabethallenrosenbaum"
286565,Paper Towns,"quentin jacobsen has spent a lifetime loving the magnificently adventurous margo roth spiegelman from afar. so when she cracks open a window and climbs back into his life-dressed like a ninja and summoning him for an ingenious campaign of revenge-he follows. after their all-nighter ends and a new day breaks, q arrives at school to discover that margo, always an enigma, has now become a mystery. but q soon learns that there are clues-and they're for him. urged down a disconnected path, the closer he gets, the less q sees of the girl he thought he knew. drama mystery romance friendship highschool teenager classmate basedonyoungadultnovel natwolff caradelevingne justicesmith jakeschreier"
26710,My Baby's Daddy,a trio of young men are forced to grow up quick when their girlfriends all become pregnant around the same time. comedy birth expectantmother fatherhood babyborn womandirector eddiegriffin anthonyanderson michaelimperioli cheryldunye
129670,Nebraska,"an aging, booze-addled father takes a trip from montana to nebraska with his estranged son in order to claim what he believes to be a million-dollar sweepstakes prize. drama adventure montana smalltown dementia aging roadtrip fword pickuptruck lincolnnebraska nebraska sweepstakes confrontingthepast brucedern willforte bobodenkirk alexanderpayne"
9059,Tales from the Crypt: Demon Knight,a man on the run is hunted by a demon known as the collector. horror comedy thriller prostitute key jesuschrist chosenone god goodvsevil blood demon cryptkeeper billyzane williamsadler jadapinkettsmith ernestr.dickerson
34549,Max Keeble's Big Move,"max keeble, the victim of his 7th grade class, plots revenge when he learns he's moving; it backfires when he doesn't move after all. comedy family fantasy sciencefiction alexd.linz zenagrey noradunn timhill"
57157,Young Adult,"a divorced writer from the midwest returns to her hometown to reconnect with an old flame, who's now married with a family. comedy drama jealousy darkcomedy writer divorce alcoholic arresteddevelopment charlizetheron pattonoswalt patrickwilson jasonreitman"
1948,Crank,professional assassin chev chelios learns his rival has injected him with a poison that will kill him if his heart rate drops. action thriller crime poison helicopter assassin nudity hitman adrenalin fistfight swimmingpool revenge shootout motorcycle drug cellphone carchase thoughguy pharmacy defibrillation hospitalgown emergencyroom aftercreditsstinger sweatshop run epinephrine jasonstatham amysmart josepablocantillo briantaylor
28353,Def Jam's How to Be a Player,"dray is a young playboy whose only objective in life seems to be to have sex with as many girls as he can without getting caught by his girlfriend lisa. dray's sister jenny and her friend katrina plan to show him that the way he lives is wrong and organize a party in malibu, inviting all of his girlfriends. comedy romance sex party friends player billbellamy larkvoorhies berniemac lionelc.martin"
46889,Living Out Loud,"dramatic comedy about two unlikely people who find each other while looking for love. judith nelson (holly hunter) is suddenly single after discovering her husband of fifteen years, a successful doctor (martin donovan), has been having an affair with a younger woman. judith stews, plans, plots and fantasizes, but she can't decide what to do with her life until she goes out to a night club to see singer liz bailey (queen latifah), who is full of advice on life and love. while out on the town, judith is suddenly kissed by a total stranger, which opens her eyes to new possibilities ... which is when she notices pat (danny de vito), the elevator operator in her building. comedy drama romance femaleprotagonist relationship divorce brooklynbridge hollyhunter dannydevito queenlatifah richardlagravenese"
38093,Just Wright,a physical therapist falls for the basketball player she is helping recover from a career-threatening injury. comedy drama romance womandirector queenlatifah common paulapatton sanaahamri
14976,Rachel Getting Married,a young woman who has been in and out from rehab for the past 10 years returns home for the weekend for her sister's wedding. drama sister independentfilm maidofhonor annehathaway rosemariedewitt sebastianstan jonathandemme
11027,The Postman Always Rings Twice,this remake of the 1946 movie of the same name accounts an affair between a seedy drifter and a seductive wife of a roadside cafe owner. this begins a chain of events that culminates in murder. based on a novel by james m. cain. romance crime drama sex adultery confession basedonnovel obsession nudity remake murder suspense conspiracy neo-noir jacknicholson jessicalange johncolicos bobrafelson
3635,Girl with a Pearl Earring,"this film, adapted from a work of fiction by author tracy chevalier, tells a story about the events surrounding the creation of the painting ""girl with a pearl earring"" by 17th century dutch master johannes vermeer. a young peasant maid working in the house of painter johannes vermeer becomes his talented assistant and the model for one of his most famous works. drama romance painter biography painting maid scarlettjohansson colinfirth cillianmurphy peterwebber"
387,Das Boot,"a german submarine hunts allied ships during the second world war, but it soon becomes the hunted. the crew tries to survive below the surface, while stretching both the boat and themselves to their limits. action drama history war adventure terror submarine basedonnovel atlanticocean gibraltar worldwarii duty warcorrespondent torpedo drinking sailor convoy uboat destroyer depthcharge comrade germansubmarine navalbattle periscope suicidalmission jürgenprochnow herbertgrönemeyer klauswennemann wolfgangpetersen"
6020,Sorority Boys,"three friends who head the social committee in a frat house, called kok (kappa omicron kappa), are charged with stealing money their fraternity has been saving for a cocktail cruise at the end of the semester, the one that guarantees them a spot at a very high paying company. comedy sorority crossdressing university tshirt sororitygirl drag yearbook roofie sororityhouse barrywatson michaelrosenbaum harlandwilliams wallacewolodarsky"
122906,About Time,"the night after another unsatisfactory new year party, tim's father tells his son that the men in his family have always had the ability to travel through time. tim can't change history, but he can change what happens and has happened in his own life – so he decides to make his world a better place... by getting a girlfriend. sadly, that turns out not to be as easy as he thinks. comedy drama sciencefiction londonengland fathersonrelationship timetravel domhnallgleeson rachelmcadams billnighy richardcurtis"
9550,House of Flying Daggers,"in 9th century china, a corrupt government wages war against a rebel army called the flying daggers. a romantic warrior breaks a beautiful rebel out of prison to help her rejoin her fellows, but things are not what they seem. adventure drama action romance martialarts swordplay government rebellion dagger takeshikaneshiro andylau zhangziyi zhangyimou"
60599,Arbitrage,"a troubled hedge fund magnate, desperate to complete the sale of his trading empire, makes an error that forces him to turn to an unlikely person for help. drama thriller cover-up hedgefund richardgere susansarandon timroth nicholasjarecki"
227719,Project Almanac,"a group of teens discover secret plans of a time machine, and construct one. however, things start to get out of control. sciencefiction thriller timetravel timemachine teenager foundfootage jonnyweston virginiagardner sofiablack-d'elia deanisraelite"
14299,Cadillac Records,"the story of sex, violence, race and rock and roll in 1950s chicago, and the exciting but turbulent lives of some of america's musical legends, including muddy waters, leonard chess, little walter, howlin' wolf, etta james and chuck berry. drama history music womandirector adrienbrody jeffreywright beyoncéknowles darnellmartin"
19419,Screwed,"a chauffeur kidnaps his rich boss's dog to hold it for ransom, but when she accidentally gets the dog back, she thinks that it's the chauffeur who's been kidnapped. action comedy normmacdonald davechappelle dannydevito scottalexander"
12088,Fortress,a futuristic prison movie. protagonist and wife are nabbed at a future us emigration point with an illegal baby during population control. the resulting prison experience is the subject of the movie. the prison is a futuristic one run by a private corporation bent on mind control in various ways action thriller sciencefiction prison cyborg marriedcouple future dystopia escape populationcontrol christopherlambert kurtwoodsmith lorynlocklin stuartgordon
14799,For Your Consideration,"three actors learn that their respective performances in the film ""home for purim,"" a drama set in the mid-1940s american south, are generating award-season buzz. comedy drama catherineo'hara harryshearer parkerposey christopherguest"
9466,Celebrity,"the career and personal life of writer lee are at a standstill, so he divorces his bashful wife, robin, and dives into a new job as an entertainment journalist. his assignments take him to the swankiest corners of manhattan, but as he jumps from one lavish party to another and engages in numerous empty romances, he starts to doubt the worth of his work. meanwhile, top tv producer tony falls for robin and introduces her to the world of celebrity. drama comedy exzentrik independentfilm reporter ex-wife spectacle kennethbranagh judydavis joemantegna woodyallen"
7510,Running with Scissors,"young augusten burroughs absorbs experiences that could make for a shocking memoir: the son of an alcoholic father and an unstable mother, he's handed off to his mother's therapist, dr. finch, and spends his adolescent years as a member of finch's bizarre extended family. drama comedy gay sistersisterrelationship wifehusbandrelationship 1970s becominganadult adoption therapist marriagecrisis annettebening briancox josephcross ryanmurphy"
31246,From Justin to Kelly,"a lonely, sexually repressed man. a depressed woman. a summer camp. on this fateful night, they will meet... and their hearts will become one. comedy romance musical kellyclarkson justinguarini brandonhenschel robertiscove"
61752,Girl 6,"girl 6 is a 1996 american film by director spike lee about a phone sex operator. theresa randle played the title character, and playwright suzan-lori parks wrote the screenplay. the soundtrack is composed entirely of songs written by prince. the film was screened in the un certain regard section at the 1996 cannes film festival. directors quentin tarantino and ron silver make cameo appearances as film directors at a pair of interesting auditions. comedy independentfilm neighbor masturbation phonesex actress theresarandle isaiahwashington spikelee spikelee"
10944,In the Cut,"following the gruesome murder of a young woman in her neighborhood, a self-determined woman living in new york city--as if to test the limits of her own safety--propels herself into an impossibly risky sexual liaison. soon she grows increasingly wary about the motives of every man with whom she has contact--and about her own. mystery thriller eroticism suspense womandirector megryan markruffalo jenniferjasonleigh janecampion"
10362,Two Lovers,a depressed man moves back in with his parents following a recent heartbreak. drama romance loveofone'slife neighbor joaquinphoenix gwynethpaltrow isabellarossellini jamesgray
14778,Last Orders,"jack dodd was a london butcher who enjoyed a pint with his mates for over 50 years. when he died, he died as he lived, with a smile on his face watching a horse race on which he had bet, with borrowed money. but before he died he had a final request, 'last orders', that his ashes be scattered in the sea at margate. the movie follows his mates, ray, lenny and vic and his foster son vince as they journey to the sea with the ashes. along the way, the threads of their lives, their loves and their disappointments are woven together in their memories of jack and his wife amy comedy drama basedonnovel warveteran malefriendship deathofafriend friendship friends grief independentfilm lastwillandtestament memory death mothersonrelationship ashes flashback life missedopportunity michaelcaine tomcourtenay davidhemmings fredschepisi"
45226,The Pursuit of D.B. Cooper,a speculation on the fate of the famous hijacker who parachuted with his ransom and disappeared in the mountains. has cooper succeeded in following a meticulous plan to disappear into anonymity despite the best efforts of a dogged cop? adventure crime thriller robertduvall treatwilliams kathrynharrold rogerspottiswoode
10212,Ravenous,"upon receiving reports of missing persons at fort spencer, a remote army outpost on the western frontier, capt. john boyd investigates. after arriving at his new post, boyd and his regiment aid a wounded frontiersman who recounts a horrifying tale of a wagon train murdered by its supposed guide -- a vicious u.s. army colonel gone rogue. fearing the worst, the regiment heads out into the wilderness to verify the gruesome claims comedy horror thriller western winter cliff cooking cave nudity chase fort army murder survival snow camp soldier violence cannibal madness stranger americanmexicanwar womandirector wendigo militaryoutpost vomitingblood guypearce robertcarlyle davidarquette antoniabird"
8669,Charlie Bartlett,"awkward teenager charlie bartlett (anton yelchin) has trouble fitting in at a new high school. charlie needs some friends fast, and decides that the best way to find them is to appoint himself the resident psychiatrist. he becomes one of the most popular guys in school by doling out advice and, occasionally, medication, to the student body. comedy drama depression suicideattempt medicine newlove drugaddiction privateschool girlfriend advice cleverness highschool toilet schoolperformance drama independentfilm teenagecrush psychiatrist schoolbus antonyelchin robertdowneyjr. hopedavis jonpoll"
179144,The Great Beauty,"jep gambardella has seduced his way through the lavish nightlife of rome for decades, but after his 65th birthday and a shock from the past, jep looks past the nightclubs and parties to find a timeless landscape of absurd, exquisite beauty. comedy drama alcohol rome vatican basedonnovel birthday nightclub nudity artist beauty party love church art drug toniservillo carloverdone sabrinaferilli paolosorrentino"
16857,The Dangerous Lives of Altar Boys,"a group of catholic school friends, after being caught drawing an obscene comic book, plan a heist that will outdo their previous prank and make them local legends. comedy drama independentfilm emilehirsch kieranculkin jodiefoster petercare"
86825,Stoker,"after india's father dies, her uncle charlie, who she never knew existed, comes to live with her and her unstable mother. she comes to suspect this mysterious, charming man has ulterior motives and becomes increasingly infatuated with him. drama horror thriller mystery miawasikowska nicolekidman matthewgoode parkchan-wook"
844,2046,"2046 is the sequel to wong kar-wais’ successful box-office hit in the mood for love. a film about affairs, ending relationships, and a shared love for kung-fu novels as the main character, chow, writes his own novel and reflects back on his favorite love su. fantasy drama sciencefiction romance freelove hotel lovesickness sexuality kungfu android soulmates basedonnovel hotelroom jealousy loveofone'slife restart singapur unsociability secretlove murder author hongkong break-up illegalprostitution extramaritalaffair photographicmemory tonyleungchiu-wai zhangziyi fayewong wongkar-wai"
8060,Married Life,"the late 1940s. richard langley, a bachelor playboy, narrates a story that starts when his best friend, harry allen, invites him to lunch to tell richard he's in love. trouble is, harry's already married to pat; he worries pat would be hurt too deeply by a divorce. then, harry's new love, kay, joins them. richard is smitten, so when he finds out that pat may be in love with someone else. crime drama romance sex jealousy lover(female) restaurant deceivedhusband wife deceivedwife friendship wedding witnesstomurder childhoodfriends chriscooper piercebrosnan patriciaclarkson irasachs"
15907,Duma,an orphaned cheetah becomes the best friend and pet of a young boy living in south africa. adventure drama family adolescence lossoffather lion southafrica bullying kidsandfamily rescue bully youngboy cheetah wildanimal alexmichaeletos campbellscott marymakhatho carrollballard
38448,Ondine,an irish fisherman discovers a woman in his fishing net believing her to be a mermaid. drama romance alcohol mermaid weddingdress fishingnet selkie colinfarrell alicjabachleda-curuś dervlakirwan neiljordan
327,Brother,"a japanese yakuza gangster’s deadly existence in his homeland gets him exiled to los angeles, california, where he is taken in by his little brother and his brother’s gang. this is the first english film by takeshi kitano. crime drama thriller brotherbrotherrelationship assassination cultureclash warondrugs yakuza sake loyalty drugdealer femmefatale losangeles takeshikitano omarepps claudemaki takeshikitano"
9260,Welcome to Collinwood,"five hapless inner-city low-lifes attempt to burgle a pawnbroker's safe, but end up being plagued by bad luck. comedy safe remake heist innercity williamh.macy isaiahwashington samrockwell anthonyrusso"
61337,Critical Care,"werner ernst is a young hospital resident who becomes embroiled in a legal battle between two half-sisters who are fighting over the care of their comatose father. but are they really fighting over their father's care, or over his $10 million estate? meanwhile, werner must contend with his nutty supervisor, who insists that he only care for patients with full insurance. can werner sidestep the hospital's legal team and do what's best for the patient? comedy drama nun satire hospital halfsister jamesspader kyrasedgwick helenmirren sidneylumet"
13079,The Life Before Her Eyes,"as the 15th anniversary of a fatal high school shooting approaches, former pupil diana mcfee is haunted by memories of the tragedy. after losing her best friend maureen in the attack, diana has been profoundly affected by the incident - her seemingly perfect life shaped by the events of that day. thriller drama mystery suspense umathurman evanrachelwood evaamurrimartino vadimperelman"
89325,Darling Companion,the story of a woman who loves her dog more than her husband. and then her husband loses the dog. drama romance aftercreditsstinger dianekeaton kevinkline samshepard lawrencekasdan
4170,Trade,"a texas cop (kevin kline), whose own daughter might have been forced into sexual slavery, joins forces with a mexican youth (cesar ramos) to find the boy's sister, who was abducted and forced into prostitution. meanwhile, a ukrainian woman who was promised a better life in america also becomes a victim. drama thriller usa sex brothersisterrelationship mexicocity border support insurancesalesman punter brother unitedstates–mexicobarrier sister humantrafficking rescue independentfilm criminal kevinkline cesarramos paulinagaitán marcokreuzpaintner"
41508,Fateless,"an hungarian youth comes of age at buchenwald during world war ii. györgy köves is 14, the son of a merchant who's sent to a forced labor camp. after his father's departure, györgy gets a job at a brickyard; his bus is stopped and its jewish occupants sent to camps. there, györgy find camaraderie, suffering, cruelty, illness, and death. he hears advice on preserving one's dignity and self-esteem. he discovers hatred. if he does survive and returns to budapest, what will he find? what is natural; what is it to be a jew? sepia, black and white, and color alternate to shade the mood. war drama budapest hungary concentrationcamp worldwarii marcellnagy béladóra bálintpéntek lajoskoltai"
12479,Breakfast of Champions,a portrait of a fictional town in the mid west that is home to a group of idiosyncratic and slightly neurotic characters. dwayne hoover is a wealthy car dealer-ship owner that's on the brink of suicide and is losing touch with reality. comedy wifehusbandrelationship success author extramaritalaffair brucewillis albertfinney nicknolte alanrudolph
